Date,Salmon_exp_vol,FX_EURONOK,Interest_rate,Food_index
2022-05-23,14301,10.15416,0.0,107.3844077011493
2022-05-30,16537,9.97416,0.0,107.3844077011493
2022-06-06,13618,10.2047,0.0,110.68657160811617
2022-06-13,15317,10.48744,0.0,110.68657160811617
2022-06-20,16619,10.38863,0.0,110.68657160811617
2022-06-27,16407,10.13278,0.0,110.68657160811617
2022-07-04,16656,10.2345,0.0,114.1132983582417
2022-07-11,17935,10.25145,0.0,114.1132983582417
2022-07-18,18927,8.80716,0.0,114.1132983582417
2022-07-25,18358,9.8865,0.0,114.1132983582417
2022-08-01,18577,9.9573,0.0,113.43289955758821
2022-08-08,20183,9.82076,0.0,113.43289955758821
2022-08-15,22368,9.8377,0.0,113.43289955758821
2022-08-22,24160,9.65705,0.0,113.43289955758821
2022-08-29,24010,9.98233,0.0,113.43289955758821
2022-09-05,25032,9.9619,0.0,112.68191288141296
2022-09-12,25816,10.20119,0.0,112.68191288141296
2022-09-19,27882,10.28429,0.0,112.68191288141296
2022-09-26,26236,10.66679,0.0,112.68191288141296
2022-10-03,24934,10.4309,0.25,111.96925480836586
2022-10-10,25531,10.39339,0.25,111.96925480836586
2022-10-17,25004,10.33611,0.25,111.96925480836586
2022-10-24,23779,10.29659,0.25,111.96925480836586
2022-10-31,23740,10.19725,0.25,111.96925480836586
2022-11-07,24421,10.28319,0.25,112.50964469359232
2022-11-14,22962,10.51843,0.25,112.50964469359232
2022-11-21,22492,10.26931,0.25,112.50964469359232
2022-11-28,22316,10.3009,0.25,112.50964469359232
2022-12-05,23460,10.52127,0.25,111.02985848433802
2022-12-12,24342,10.46731,0.25,111.02985848433802
2022-12-19,18401,10.4835,0.25,111.02985848433802
2022-12-26,13731,10.4933,0.25,111.02985848433802
2023-01-02,14932,10.6481,0.5,112.14742555131123
2023-01-09,15402,10.68576,0.5,112.14742555131123
2023-01-16,16564,10.722,0.5,112.14742555131123
2023-01-23,16916,10.74309,0.5,112.14742555131123
2023-01-30,16946,11.02787,0.5,112.14742555131123
2023-02-06,15269,10.83773,0.5,113.87343719202683
2023-02-13,14851,10.99419,0.5,113.87343719202683
2023-02-20,14905,10.9527,0.5,113.87343719202683
2023-02-27,15004,11.0383,0.5,113.87343719202683
2023-03-06,13901,11.31859,0.5,119.322155283002
2023-03-13,13786,11.41383,0.5,119.322155283002
2023-03-20,15972,11.27451,0.5,119.322155283002
2023-03-27,17460,11.3502,0.5,119.322155283002
2023-04-03,11722,11.45169,0.75,121.90191502509091
2023-04-10,15265,11.40291,0.75,121.90191502509091
2023-04-17,16060,11.60558,0.75,121.90191502509091
2023-04-24,17281,11.74669,0.75,121.90191502509091
2023-05-01,13735,11.644,0.75,122.87328419098552
2023-05-08,15822,11.59381,0.75,122.87328419098552
2023-05-15,11512,11.76049,0.75,122.87328419098552
2023-05-22,15492,11.8956,0.75,122.87328419098552
2023-05-29,15666,11.80085,0.75,122.87328419098552
2023-06-05,18299,11.57209,0.75,125.92293140002921
2023-06-12,17359,11.54435,0.75,125.92293140002921
2023-06-19,16792,11.79033,0.75,125.92293140002921
2023-06-26,17238,11.7167,0.75,125.92293140002921
2023-07-03,19220,11.64445,1.25,124.05344618623685
2023-07-10,17844,11.2754,1.25,124.05344618623685
2023-07-17,17898,11.21017,1.25,124.05344618623685
2023-07-24,19604,11.23369,1.25,124.05344618623685
2023-07-31,20469,11.1605,1.25,124.05344618623685
2023-08-07,21060,11.41363,1.25,121.09402125915713
2023-08-14,22698,11.56433,1.25,121.09402125915713
2023-08-21,24089,11.55331,1.25,121.09402125915713
2023-08-28,25260,11.48907,1.25,121.09402125915713
2023-09-04,25523,11.4317,1.75,120.27593667753011
2023-09-11,25480,11.4945,1.75,120.27593667753011
2023-09-18,24851,11.4549,1.75,120.27593667753011
2023-09-25,24952,11.29301,1.75,120.27593667753011
2023-10-02,25979,11.55185,2.25,116.8258543618208
2023-10-09,24679,11.48181,2.25,116.8258543618208
2023-10-16,24609,11.71537,2.25,116.8258543618208
2023-10-23,26459,11.81701,2.25,116.8258543618208
2023-10-30,24437,11.84201,2.25,116.8258543618208
2023-11-06,23852,11.87241,2.25,114.62622167264485
2023-11-13,24833,11.79277,2.25,114.62622167264485
2023-11-20,22141,11.72419,2.25,114.62622167264485
2023-11-27,22910,11.61061,2.25,114.62622167264485
2023-12-04,22243,11.73763,2.5,112.40399127691443
2023-12-11,24551,11.424,2.5,112.40399127691443
2023-12-18,18480,11.23379,2.5,112.40399127691443
2023-12-25,10440,11.22391,2.5,112.40399127691443
