Date,Open,High,Low,Close,Adj Close,Volume
2001-03-12,8.190000,8.236000,8.138800,8.175000,8.175000,0
2001-03-19,8.175000,8.175000,8.063500,8.080000,8.080000,0
2001-03-26,8.080000,8.130200,8.006000,8.030000,8.030000,0
2001-04-02,8.030000,8.201000,8.023500,8.140000,8.140000,0
2001-04-09,8.140000,8.147700,8.015000,8.075000,8.075000,0
2001-04-16,8.075000,8.153700,7.965000,8.115000,8.115000,0
2001-04-23,8.115000,8.177200,8.089000,8.101000,8.101000,0
2001-04-30,8.100000,8.114000,8.055400,8.082000,8.082000,0
2001-05-07,8.082000,8.089000,8.009000,8.040000,8.040000,0
2001-05-14,8.040000,8.052500,7.932000,7.963000,7.963000,0
2001-05-21,7.963000,7.994600,7.875000,7.898000,7.898000,0
2001-05-28,7.892500,7.997600,7.866000,7.994400,7.994400,0
2001-06-04,8.005000,8.048800,7.926000,7.950000,7.950000,0
2001-06-11,7.950000,8.032000,7.929000,7.975000,7.975000,0
2001-06-18,7.975000,7.975000,7.823000,7.883000,7.883000,0
2001-06-25,7.883000,7.948000,7.848500,7.905000,7.905000,0
2001-07-02,7.905000,7.980300,7.878000,7.945000,7.945000,0
2001-07-09,7.945000,7.999000,7.895000,7.948000,7.948000,0
2001-07-16,7.948000,8.033500,7.940000,7.996000,7.996000,0
2001-07-23,7.996000,8.027800,7.971000,8.015000,8.015000,0
2001-07-30,8.015000,8.029200,7.958500,7.982100,7.982100,0
2001-08-06,7.982100,8.051000,7.945000,8.045500,8.045500,0
2001-08-13,8.045500,8.141000,8.035000,8.116000,8.116000,0
2001-08-20,8.116000,8.144000,8.086000,8.102500,8.102500,0
2001-08-27,8.102500,8.102500,8.038000,8.055000,8.055000,0
2001-09-03,8.055300,8.057000,7.908500,7.980500,7.980500,0
2001-09-10,7.980500,8.049000,7.905500,8.042000,8.042000,0
2001-09-17,8.042000,8.081000,7.887000,7.922500,7.922500,0
2001-09-24,7.922500,8.123000,7.896000,8.075500,8.075500,0
2001-10-01,8.075500,8.103000,8.033500,8.045200,8.045200,0
2001-10-08,8.045200,8.068000,7.924000,7.955500,7.955500,0
2001-10-15,7.955500,7.991000,7.937000,7.965500,7.965500,0
2001-10-22,7.965500,7.997000,7.932000,7.950500,7.950500,0
2001-10-29,7.960000,8.011500,7.937000,7.965000,7.965000,0
2001-11-05,7.971500,7.984800,7.869900,7.891500,7.891500,0
2001-11-12,7.891500,7.942000,7.819000,7.917500,7.917500,0
2001-11-19,7.917500,7.939000,7.869800,7.918500,7.918500,0
2001-11-26,7.918500,8.001000,7.917000,7.995000,7.995000,0
2001-12-03,7.997500,8.024200,7.956000,7.976500,7.976500,0
2001-12-10,7.977000,8.092000,7.971000,8.024000,8.024000,0
2001-12-17,8.024000,8.047500,7.955000,7.980000,7.980000,0
2001-12-24,7.980000,8.013000,7.938000,7.964000,7.964000,0
2001-12-31,7.964000,8.033000,7.938000,7.975000,7.975000,0
2002-01-07,7.975000,7.997000,7.931000,7.955500,7.955500,0
2002-01-14,7.955500,7.957500,7.879800,7.913800,7.913800,0
2002-01-21,7.913800,7.936200,7.838500,7.848600,7.848600,0
2002-01-28,7.848600,7.860800,7.809000,7.832500,7.832500,0
2002-02-04,7.832500,7.884000,7.790000,7.834500,7.834500,0
2002-02-11,7.834500,7.846400,7.753000,7.762800,7.762800,0
2002-02-18,7.755000,7.778800,7.730500,7.756500,7.756500,0
2002-02-25,7.770000,7.772000,7.682000,7.683500,7.683500,0
2002-03-04,7.690800,7.734000,7.673000,7.703000,7.703000,0
2002-03-11,7.704000,7.776000,7.693500,7.751500,7.751500,0
2002-03-18,7.763000,7.768500,7.687000,7.696500,7.696500,0
2002-03-25,7.700000,7.728500,7.685500,7.710000,7.710000,0
2002-04-01,7.707600,7.714000,7.628500,7.648000,7.648000,0
2002-04-08,7.644300,7.667000,7.605000,7.606500,7.606500,0
2002-04-15,7.615000,7.650000,7.596000,7.612000,7.612000,0
2002-04-22,7.606500,7.645000,7.567000,7.573500,7.573500,0
2002-04-29,7.568300,7.599000,7.547600,7.571000,7.571000,0
2002-05-06,7.563000,7.638000,7.467500,7.572500,7.572500,0
2002-05-13,7.566500,7.577000,7.519400,7.546500,7.546500,0
2002-05-20,7.536000,7.555200,7.418000,7.435000,7.435000,0
2002-05-27,7.438500,7.486800,7.367500,7.473000,7.473000,0
2002-06-03,7.471000,7.473000,7.375300,7.438400,7.438400,0
2002-06-10,7.427000,7.447500,7.392000,7.440800,7.440800,0
2002-06-17,7.437900,7.448500,7.338500,7.390000,7.390000,0
2002-06-24,7.390500,7.437500,7.328800,7.434200,7.434200,0
2002-07-01,7.432500,7.454900,7.287000,7.297000,7.297000,0
2002-07-08,7.300000,7.350000,7.275000,7.334500,7.334500,0
2002-07-15,7.329000,7.446500,7.328000,7.431000,7.431000,0
2002-07-22,7.443000,7.617000,7.431000,7.540000,7.540000,0
2002-07-29,7.585500,7.585500,7.403000,7.519000,7.519000,0
2002-08-05,7.517500,7.570000,7.440000,7.457500,7.457500,0
2002-08-12,7.443000,7.474000,7.369700,7.389200,7.389200,0
2002-08-19,7.385000,7.422200,7.335000,7.413000,7.413000,0
2002-08-26,7.415000,7.415000,7.366000,7.389100,7.389100,0
2002-09-02,7.389100,7.470000,7.337500,7.353000,7.353000,0
2002-09-09,7.353000,7.406000,7.316500,7.346500,7.346500,0
2002-09-16,7.346500,7.384500,7.317700,7.360000,7.360000,0
2002-09-23,7.360000,7.375300,7.305500,7.325500,7.325500,0
2002-09-30,7.359000,7.359000,7.274000,7.291000,7.291000,0
2002-10-07,7.291000,7.511900,6.657600,7.291100,7.291100,0
2002-10-14,7.291100,16.917500,7.166700,16.917500,16.917500,0
2002-10-21,16.917500,16.917500,7.344400,7.352900,7.352900,0
2002-10-28,7.352900,186.229996,7.337000,7.364500,7.364500,0
2002-11-04,7.364500,8.217900,7.285900,7.316500,7.316500,0
2002-11-11,7.314100,7.338000,7.281000,7.317800,7.317800,0
2002-11-18,7.317800,7.477000,7.236700,7.298000,7.298000,0
2002-11-25,7.298000,7.471000,7.242000,7.283900,7.283900,0
2002-12-02,7.283900,35.563499,7.242200,7.291100,7.291100,0
2002-12-09,7.291100,7.364000,7.272000,7.325000,7.325000,0
2002-12-16,7.325000,7.335600,7.000000,7.288000,7.288000,0
2002-12-23,7.288000,7.306000,7.246500,7.281500,7.281500,0
2002-12-30,7.281500,7.302500,7.230000,7.246500,7.246500,0
2003-01-06,7.246500,7.262200,7.213000,7.241000,7.241000,0
2003-01-13,7.241000,7.352300,7.241000,7.279500,7.279500,0
2003-01-20,7.279500,7.487000,7.279500,7.460000,7.460000,0
2003-01-27,7.460000,7.505000,7.405000,7.473000,7.473000,0
2003-02-03,7.473000,7.562500,7.434000,7.499000,7.499000,0
2003-02-10,7.499000,7.545000,7.446000,7.525500,7.525500,0
2003-02-17,7.525500,7.561000,7.487000,7.543500,7.543500,0
2003-02-24,7.536000,7.795000,7.535000,7.717500,7.717500,0
2003-03-03,7.717500,7.971500,7.678500,7.949500,7.949500,0
2003-03-10,7.949500,7.978000,7.751700,7.772000,7.772000,0
2003-03-17,7.772000,7.945500,7.767000,7.865000,7.865000,0
2003-03-24,7.865000,7.895700,7.782000,7.881500,7.881500,0
2003-03-31,7.882500,7.944000,7.759000,7.775500,7.775500,0
2003-04-07,7.775500,7.927000,7.726700,7.863500,7.863500,0
2003-04-14,7.863500,7.891000,7.823500,7.834500,7.834500,0
2003-04-21,7.846000,7.866200,7.794000,7.807900,7.807900,0
2003-04-28,7.813000,7.872000,7.724500,7.860000,7.860000,0
2003-05-05,7.860000,7.906700,7.831200,7.880300,7.880300,0
2003-05-12,7.886800,7.908900,7.828000,7.890300,7.890300,0
2003-05-19,7.889600,7.993100,7.813000,7.871300,7.871300,0
2003-05-26,7.870700,7.899400,7.855300,7.874800,7.874800,0
2003-06-02,7.873000,8.173300,7.857800,8.145700,8.145700,0
2003-06-09,8.145700,8.253200,8.117800,8.208200,8.208200,0
2003-06-16,8.208200,8.233500,8.107800,8.178200,8.178200,0
2003-06-23,8.178200,8.311300,8.154000,8.283000,8.283000,0
2003-06-30,8.283000,8.335500,8.234000,8.285200,8.285200,0
2003-07-07,8.285700,8.343800,8.201000,8.298600,8.298600,0
2003-07-14,8.296000,8.392500,8.296000,8.337900,8.337900,0
2003-07-21,8.317800,8.375000,8.192500,8.207100,8.207100,0
2003-07-28,8.207100,8.270300,8.196000,8.264000,8.264000,0
2003-08-04,8.208600,8.223500,8.120000,8.172000,8.172000,0
2003-08-11,8.172000,8.340000,8.165000,8.312500,8.312500,0
2003-08-18,8.312500,8.357000,8.272000,8.282800,8.282800,0
2003-08-25,8.297600,8.364000,8.224600,8.250200,8.250200,0
2003-09-01,8.250200,8.275800,8.182200,8.225500,8.225500,0
2003-09-08,8.225500,8.298000,8.220000,8.263600,8.263600,0
2003-09-15,8.282500,8.290900,8.122000,8.152500,8.152500,0
2003-09-22,8.152500,8.177500,8.013900,8.103500,8.103500,0
2003-09-29,8.103400,8.252300,8.077000,8.178200,8.178200,0
2003-10-06,8.178200,8.251500,8.157400,8.218100,8.218100,0
2003-10-13,8.218100,8.273800,8.209000,8.258600,8.258600,0
2003-10-20,8.258600,8.320000,8.217000,8.264500,8.264500,0
2003-10-27,8.262500,8.274000,8.190500,8.233500,8.233500,0
2003-11-03,8.233500,8.267500,8.212200,8.230600,8.230600,0
2003-11-10,8.230600,8.255500,1.950000,8.205500,8.205500,0
2003-11-17,8.205500,8.221400,8.154000,8.167000,8.167000,0
2003-11-24,8.163500,8.188300,8.143000,8.172000,8.172000,0
2003-12-01,8.174100,8.178500,8.071000,8.089000,8.089000,0
2003-12-08,8.086200,8.211500,8.068500,8.187500,8.187500,0
2003-12-15,8.185400,8.379500,8.181000,8.326000,8.326000,0
2003-12-22,8.324300,8.444200,8.302500,8.373700,8.373700,0
2003-12-29,8.440000,8.443800,8.003000,8.402600,8.402600,0
2004-01-05,8.403200,8.730000,8.395000,8.632600,8.632600,0
2004-01-12,8.631000,8.648300,8.509000,8.600000,8.600000,0
2004-01-19,8.598600,8.670000,8.524800,8.608600,8.608600,0
2004-01-26,8.610400,8.792800,8.583600,8.749900,8.749900,0
2004-02-02,8.750200,8.776200,8.664900,8.743200,8.743200,0
2004-02-09,8.743100,8.887000,8.654500,8.824200,8.824200,0
2004-02-16,8.824500,8.864500,8.745000,8.795000,8.795000,0
2004-02-23,8.794600,8.860500,8.729100,8.747500,8.747500,0
2004-03-01,8.746800,8.750500,8.613500,8.679800,8.679800,0
2004-03-08,8.679500,8.721900,8.436000,8.500300,8.500300,0
2004-03-15,8.500000,8.548500,8.428000,8.455200,8.455200,0
2004-03-22,8.454500,8.494500,8.383800,8.434000,8.434000,0
2004-03-29,8.434300,8.481500,8.358700,8.392000,8.392000,0
2004-04-05,8.392700,8.407900,8.345101,8.367500,8.367500,0
2004-04-12,8.366800,8.417000,8.253600,8.272801,8.272801,0
2004-04-19,8.272101,8.300300,8.218800,8.251800,8.251800,0
2004-04-26,8.251800,8.263000,8.150601,8.224300,8.224300,0
2004-05-03,8.223000,8.240300,8.078000,8.101400,8.101400,0
2004-05-10,8.102500,8.242800,8.082000,8.216200,8.216200,0
2004-05-17,8.215901,8.312500,8.213400,8.246300,8.246300,0
2004-05-24,8.237000,8.248400,8.168600,8.215400,8.215400,0
2004-05-31,8.215500,8.221400,8.162000,8.186900,8.186900,0
2004-06-07,8.187101,8.313501,8.167300,8.297000,8.297000,0
2004-06-14,8.297700,8.390800,8.280700,8.338500,8.338500,0
2004-06-21,8.338801,8.397500,8.277200,8.299700,8.299700,0
2004-06-28,8.299300,8.519200,8.290700,8.507200,8.507200,0
2004-07-05,8.506800,8.516800,8.404900,8.457200,8.457200,0
2004-07-12,8.456100,8.530000,8.424000,8.487800,8.487800,0
2004-07-19,8.487000,8.518200,8.450000,8.514000,8.514000,0
2004-07-26,8.513300,8.530900,8.415300,8.433600,8.433600,0
2004-08-02,8.434000,8.453200,8.325600,8.340300,8.340300,0
2004-08-09,8.338900,8.351100,8.268000,8.275800,8.275800,0
2004-08-16,8.276200,8.321000,8.240000,8.254400,8.254400,0
2004-08-23,8.256400,8.394300,8.248600,8.348000,8.348000,0
2004-08-30,8.348700,8.421300,8.299000,8.326200,8.326200,0
2004-09-06,8.327600,8.357300,8.280501,8.349800,8.349800,0
2004-09-13,8.351700,8.454500,8.336800,8.423400,8.423400,0
2004-09-20,8.423600,8.441400,8.318500,8.344600,8.344600,0
2004-09-27,8.345200,8.380800,8.278700,8.292500,8.292500,0
2004-10-04,8.291400,8.304500,8.257000,8.290000,8.290000,0
2004-10-11,8.283800,8.298500,8.179600,8.210400,8.210400,0
2004-10-18,8.209800,8.266501,8.200900,8.216300,8.216300,0
2004-10-25,8.214000,8.252401,8.124400,8.141200,8.141200,0
2004-11-01,8.140600,8.193600,8.115200,8.181400,8.181400,0
2004-11-08,8.181000,8.244500,8.088000,8.114400,8.114400,0
2004-11-15,8.114400,8.159500,8.072300,8.145200,8.145200,0
2004-11-22,8.144800,8.180500,8.080500,8.107400,8.107400,0
2004-11-29,8.106600,8.215300,8.059400,8.156100,8.156100,0
2004-12-06,8.154500,8.271000,8.117900,8.208100,8.208100,0
2004-12-13,8.207800,8.243000,8.165500,8.214600,8.214600,0
2004-12-20,8.214600,8.297401,8.206000,8.277100,8.277100,0
2004-12-27,8.277100,8.292700,8.181400,8.227900,8.227900,0
2005-01-03,8.229300,8.305101,8.208201,8.224900,8.224900,0
2005-01-10,8.224500,8.237300,8.163100,8.192400,8.192400,0
2005-01-17,8.192100,8.218701,8.138700,8.209300,8.209300,0
2005-01-24,8.209700,8.269500,8.185001,8.251701,8.251701,0
2005-01-31,8.249300,8.306000,8.241600,8.289800,8.289800,0
2005-02-07,8.289800,8.447200,8.281300,8.437500,8.437500,0
2005-02-14,8.437800,8.444200,8.266200,8.290600,8.290600,0
2005-02-21,8.291200,8.299800,8.228800,8.250000,8.250000,0
2005-02-28,8.249700,8.261700,8.186300,8.240900,8.240900,0
2005-03-07,8.240400,8.241500,8.153300,8.167200,8.167200,0
2005-03-14,8.167200,8.205500,8.114300,8.137100,8.137100,0
2005-03-21,8.136700,8.216700,8.124500,8.207200,8.207200,0
2005-03-28,8.207501,8.233100,8.174000,8.196000,8.196000,0
2005-04-04,8.196400,8.202100,8.138000,8.200900,8.200900,0
2005-04-11,8.184100,8.244300,8.166800,8.226900,8.226900,0
2005-04-18,8.220000,8.241000,8.140000,8.148600,8.148600,0
2005-04-25,8.151100,8.161500,8.104100,8.126500,8.126500,0
2005-05-02,8.126500,8.144100,8.084500,8.119500,8.119500,0
2005-05-09,8.120100,8.136500,8.072000,8.100200,8.100200,0
2005-05-16,8.099400,8.137500,8.082000,8.122000,8.122000,0
2005-05-23,8.119300,8.126001,7.958700,7.981500,7.981500,0
2005-05-30,7.981500,7.984000,7.885000,7.899300,7.899300,0
2005-06-06,7.895000,7.923000,7.830000,7.848200,7.848200,0
2005-06-13,7.844000,7.903100,7.824000,7.862200,7.862200,0
2005-06-20,7.864100,7.981700,7.831100,7.950500,7.950500,0
2005-06-27,7.950500,7.966500,7.851700,7.866200,7.866200,0
2005-07-04,7.870600,7.939100,7.862000,7.873700,7.873700,0
2005-07-11,7.872700,7.985400,7.869000,7.952600,7.952600,0
2005-07-18,7.952800,8.037300,7.933500,7.953800,7.953800,0
2005-07-25,7.949300,7.956800,7.834400,7.867400,7.867400,0
2005-08-01,7.867300,7.969300,7.834100,7.896100,7.896100,0
2005-08-08,7.897800,7.931700,7.867000,7.903100,7.903100,0
2005-08-15,7.903500,7.995500,7.886700,7.988200,7.988200,0
2005-08-22,7.983800,8.022000,7.917200,7.934100,7.934100,0
2005-08-29,7.934100,7.937500,7.766000,7.792000,7.792000,0
2005-09-05,7.791100,7.838700,7.764000,7.766700,7.766700,0
2005-09-12,7.784400,7.836000,7.745000,7.782000,7.782000,0
2005-09-19,7.784900,7.808900,7.759200,7.791400,7.791400,0
2005-09-26,7.792800,7.894500,7.784900,7.874700,7.874700,0
2005-10-03,7.875600,7.916000,7.859000,7.898100,7.898100,0
2005-10-10,7.905000,7.920100,7.784000,7.807900,7.807900,0
2005-10-17,7.812100,7.825500,7.764100,7.791000,7.791000,0
2005-10-24,7.789700,7.843400,7.788300,7.812600,7.812600,0
2005-10-31,7.812300,7.821300,7.761800,7.786000,7.786000,0
2005-11-07,7.786700,7.802200,7.706200,7.743700,7.743700,0
2005-11-14,7.744000,7.888500,7.736300,7.885000,7.885000,0
2005-11-21,7.882000,7.900500,7.838900,7.863600,7.863600,0
2005-11-28,7.862000,8.000400,7.850400,7.919200,7.919200,0
2005-12-05,7.918500,7.984600,7.859100,7.931500,7.931500,0
2005-12-12,7.928700,7.989600,7.922900,7.979800,7.979800,0
2005-12-19,7.980900,8.067000,7.958600,8.019000,8.019000,0
2005-12-26,8.020300,8.053500,7.964700,7.968900,7.968900,0
2006-01-02,7.968900,7.990000,7.905700,7.918800,7.918800,0
2006-01-09,7.914500,8.087500,7.913100,8.045900,8.045900,0
2006-01-16,8.046900,8.161100,8.037600,8.078600,8.078600,0
2006-01-23,8.076100,8.100200,8.012000,8.081900,8.081900,0
2006-01-30,8.081000,8.138300,7.996000,8.034400,8.034400,0
2006-02-06,8.032000,8.096600,8.002500,8.086300,8.086300,0
2006-02-13,8.092600,8.147500,8.043600,8.062300,8.062300,0
2006-02-20,8.061800,8.072600,8.023501,8.046000,8.046000,0
2006-02-27,8.044800,8.055400,7.987500,8.002800,8.002800,0
2006-03-06,7.999300,8.036100,7.957000,7.972800,7.972800,0
2006-03-13,7.972400,8.016200,7.945500,7.973100,7.973100,0
2006-03-20,7.972800,7.985600,7.926300,7.969300,7.969300,0
2006-03-27,7.967300,8.010000,7.928700,7.939900,7.939900,0
2006-04-03,7.937500,7.941100,7.851000,7.863500,7.863500,0
2006-04-10,7.861100,7.874500,7.810500,7.866100,7.866100,0
